"Current Assigned Rank","Preference","Start Date","Duration","Grade","Region","Sub-Region","Area(Sector)","Dual Training Programme","Places Available","Description","Programme Name","Programme Number","Tags"
"X","West Midlands - CT1 - Aug - 31","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/25/SSA: Year 1 Royal Stoke University Hospital : Emergency Medicine and Acute Internal Medicine, Year 2 Royal Stoke University Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 32","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/26/SSA: Year 1 Royal Stoke University Hospital : Acute Internal Medicine and Emergency Medicine , Year 2 Royal Stoke University Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 33","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/29/WSA: Year 1 Heartlands Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Heartlands Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 34","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/30/WSA: Year 1 Heartlands Hospital: Acute Internal Medicine and Emergency Medicine, Year 2 Heartlands Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 35","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/31/WSA : Year 1 Heartlands Hospital/Good Hope Hospital: Emergency Medicine/Acute Internal Medicine, Year 2 Good Hope Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 36","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/32/WSA: Year 1 Good Hope Hospital/Heartlands Hospital: Acute Internal Medicine/Emergency Medicine, Year 2 Heartlands Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 37","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/33/WSA: Year 1 Heartlands Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Heartlands Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 38","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/34/WSA: Year 1 Heartlands Hospital: Acute Internal Medicine and Emergency Medicine, Year 2 Worcestershire Royal Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 39","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/35/WSA: Year 1 Warwick Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Warwick Hospital: ICM and Anaesthetics. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 4","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","1","Stoke School of Anaesthesia - Starting Site The Princess Royal Hospital","","",""
"X","West Midlands - CT1 - Aug - 40","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/36/WSA: Year 1 Warwick Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Warwick Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 41","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/37/WSA: Year 1 University Hospital (Coventry) Emergency Medicine and Acute Internal Medicine, Year 2 George Elliott Hospital: Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 42","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/38/WSA: Year 1 University Hospital (Coventry): Acute Internal Medicine and Emergency Medicine, Year 2 University Hospital (Coventry): Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 43","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/39/WSA: Year 1 University Hospital (Coventry) Emergency Medicine and Acute Internal Medicine, Year 2 University Hospital (Coventry): Anaesthetics and ICM. This is part of Warwickshire School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 5","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","1","Stoke School of Anaesthesia - Starting Site New Cross Hospital","","",""
"X","West Midlands - CT1 - Aug - 6","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","2","Stoke School of Anaesthesia - Starting Site Manor Hospital","","",""
"X","West Midlands - CT1 - Aug - 7","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","1","Warwickshire School of Anaesthesia - Starting Site Heartlands Hospital","","",""
"X","West Midlands - CT1 - Aug - 8","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/1/BSA : Year 1 Russells Hall Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Russells Hall Hospital: Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 9","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/2/BSA : Year 1 Russells Hall Hospital: Acute Internal Medicine and Emergency Medicine , Year 2 Russells Hall Hospital: Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","Yorkshire and the Humber - North / East -  Aug - 5","05/08/2026 00:00:00","48","Core Training Year 1","Yorkshire and the Humber","Yorkshire and the Humber - North / East","-","","8","ACCS Anaesthetics (CT1) in East Yorkshire, These 8 posts will be split with 2 in ‘northern east rotation’ (Harrogate/York/Scarborough) and 6 in the ‘eastern rotation’ (Hull/Scunthorpe/Grimsby). 6 monthly rotations across hospitals in East Yorkshire. Starting placement will be confirmed by TPD on appointment.","","",""
"X","Yorkshire and the Humber - South -  Aug - 2","05/08/2026 00:00:00","36","Core Training Year 1","Yorkshire and the Humber","Yorkshire and the Humber - South","-","","3","Core Anaesthetics (CT1) in South Yorkshire, 6 monthly rotations across hospitals in South Yorkshire. Starting placement will be confirmed by TPD on appointment.","","",""
"X","Yorkshire and the Humber - South -  Aug - 4","05/08/2026 00:00:00","48","Core Training Year 1","Yorkshire and the Humber","Yorkshire and the Humber - South","-","","10","ACCS Anaesthetics (CT1) in South Yorkshire, 6 monthly rotations across hospitals in South Yorkshire  . Starting placement will be confirmed by TPD on appointment.","","",""
"X","Yorkshire and the Humber - West  - Aug - 1","05/08/2026 00:00:00","36","Core Training Year 1","Yorkshire and the Humber","Yorkshire and the Humber - West","-","","4","Core Anaesthetics (CT) in West Yorkshire, 6 monthly rotations across hospitals including Airedale. Bradford, Calderdale, Harrogate, MID Yorks and LTHT. Starting placement will be confirmed by TPD on appointment.","","",""
"X","Yorkshire and the Humber - West -  Aug - 3","05/08/2026 00:00:00","48","Core Training Year 1","Yorkshire and the Humber","Yorkshire and the Humber - West","-","","13","ACCS Anaesthetics (CT1) in West Yorkshire, 6 monthly rotations across hospitals including Airedale. Bradford, Calderdale, Harrogate, MID Yorks and LTHT. Starting placement will be confirmed by TPD on appointment.","","",""
